id,darija,translit_darija,fr,module,msa,translit_msa,notes
cmo8hyi6j00cb4ey1l3ylazjo,مْن بَعْد,men b3d,après,Moroni - Vocabulaire — Temps,,,
cmo8hyi6j00c14ey1pss1p6t3,نْهَار,nhar,jour,Moroni - Vocabulaire — Temps,,,
cmo8hyi6u00fm4ey1o4ph02g6,بْنْت خَالِي,bnt khali,cousine maternelle,Nizwa - Vocabulaire — Famille,,,
cmo8hyi6u00fk4ey12zu1gcx0,بْنْت عَمِّي,bnt 3mmi,cousine paternelle,Nizwa - Vocabulaire — Famille,,,
cmo8hyi6u00fs4ey1cg5j50py,حْمَاة,7ma,belle-mère,Nizwa - Vocabulaire — Famille,,,
cmo8hyi6u00ft4ey1wxnsiwno,حْمُو,7mou,beau-père,Nizwa - Vocabulaire — Famille,,,
cmo8hyi6u00fi4ey1exro3n6b,خَالْتِي,khalti,tante maternelle,Nizwa - Vocabulaire — Famille,,,
cmo8hyi6u00fh4ey1emqqhfm4,خَالِي,khali,oncle maternel,Nizwa - Vocabulaire — Famille,,,
cmo8hyi6u00fp4ey1wzg31ms0,خْطُوبَة,khtouba,fiançailles,Nizwa - Vocabulaire — Famille,,,
cmo8hyi6u00f84ey1pqocrp1h,خُوت,khout,frères et sœurs,Nizwa - Vocabulaire — Famille,,,
cmo8hyi6u00fz4ey14lfjcsif,رَبَّة البَيْت,rabbat lbayt,maîtresse de maison,Nizwa - Vocabulaire — Famille,,,
cmo8hyi6u00fx4ey1wosbh9yh,رْبِيب,rbib,beau-fils,Nizwa - Vocabulaire — Famille,,,
cmo8hyi6u00fw4ey1o6jhzyhb,رْبِيبَة,rbiba,belle-fille,Nizwa - Vocabulaire — Famille,,,
cmo8hyi6u00fr4ey138j1700o,طْلَاق,tla9,divorce,Nizwa - Vocabulaire — Famille,,,
cmo8hyi6u00fq4ey1tabe54ze,عْرْس,3rs,mariage,Nizwa - Vocabulaire — Famille,,,
cmo8hyi6u00fg4ey1a5stpqgu,عَمْتِي,3mmti,tante paternelle,Nizwa - Vocabulaire — Famille,,,
cmo8hyi6u00ff4ey16omugdt9,عَمِّي,3mmi,oncle paternel,Nizwa - Vocabulaire — Famille,,,
cmo8hyi6u00g04ey1l1whg9al,قْرَايْب,qra2yb,proches,Nizwa - Vocabulaire — Famille,,,
cmo8hyi6u00fy4ey1u6mfvtlx,مُول الدَّار,moul ddar,chef de famille,Nizwa - Vocabulaire — Famille,,,
cmo8hyi6u00g14ey1cyn3q7qc,نَاس,nas,gens / famille élargie,Nizwa - Vocabulaire — Famille,,,
cmo8hyi6u00fu4ey1q1j06scv,نْسِيب,nsib,beau-frère,Nizwa - Vocabulaire — Famille,,,
cmo8hyi6u00fv4ey1p0w948o8,نْسِيبَة,nsiba,belle-sœur,Nizwa - Vocabulaire — Famille,,,
cmo8hyi6u00fl4ey1vf63ijuc,وْلْد خَالِي,wld khali,cousin maternel,Nizwa - Vocabulaire — Famille,,,
cmo8hyi6u00fj4ey1zj7rx14o,وْلْد عَمِّي,wld 3mmi,cousin paternel,Nizwa - Vocabulaire — Famille,,,
cmo8hyi5500124ey1lacytls8,بْيَض,biD,œufs,Nouakchott - Vocabulaire — Couleurs,,,
cmo8hyi5500154ey1jaojgqrb,خْضَر,khodr,légumes (variante),Nouakchott - Vocabulaire — Couleurs,,,
cmo8hyi5500174ey1s0xjut6k,صْفَر,sifr,zéro,Nouakchott - Vocabulaire — Couleurs,,,
cmo8hyi6a00ac4ey1mm79vrp4,بُرْغِي,borghi,vis,Omdurman -Vocabulaire — Outils,,,
cmo8hyi6b00aq4ey1sn1khgqx,رْمْل وَرَق,rml wrq,papier de verre,Omdurman -Vocabulaire — Outils,,,
cmo8hyi6b00ak4ey1ub2843dh,شْرِيط لَاصِق,chrit lasq,ruban adhésif,Omdurman -Vocabulaire — Outils,,,
cmo8hyi6b00ai4ey1qttrdnr1,صَنْدُوق العُدَّة,sondouq l3dda,boîte à outils,Omdurman -Vocabulaire — Outils,,,
cmo8hyi6a00ae4ey1yonb8s05,كْمَّاشَة,kmacha,pince,Omdurman -Vocabulaire — Outils,,,
cmo8hyi6b00ar4ey1c953c32v,كْمَّاشَة ضَغْط,kmacha DaghT,pince multiprise,Omdurman -Vocabulaire — Outils,,,
cmo8hyi6b00as4ey1pjq7z34i,كْمَّاشَة قْطَع,kmacha qTa3,pince coupante,Omdurman -Vocabulaire — Outils,,,
cmo8hyi6b00am4ey1c7rwnmc7,كْمَّاشَة كَهْرَبَائِيَّة,kmacha kahraba2iya,pince électrique,Omdurman -Vocabulaire — Outils,,,
cmo8hyi6b00aj4ey1gy18sxqz,لَاصِق,lasq,colle,Omdurman -Vocabulaire — Outils,,,
cmo8hyi6a00ag4ey1ixzx1zue,مِتْر,mitr,mètre,Omdurman -Vocabulaire — Outils,,,
cmo8hyi6b00ap4ey1hckk1fuj,مِثْقَاب,mthqeb,perceuse,Omdurman -Vocabulaire — Outils,,,
cmo8hyi6b00ao4ey19t3tba3k,مُسْتَوَى,mostawa,niveau à bulle,Omdurman -Vocabulaire — Outils,,,
cmo8hyi6a00ad4ey134zg484t,مْسْمَار,msmar,clou,Omdurman -Vocabulaire — Outils,,,
cmo8hyi6a00aa4ey1gdohde33,مْطَرْقَة,mTaqa,marteau,Omdurman -Vocabulaire — Outils,,,
cmo8hyi6b00an4ey1yljkx3cx,مْفْتَاح أَنَابِيب,mfta7 anabib,clé à tuyau,Omdurman -Vocabulaire — Outils,,,
cmo8hyi6b00ah4ey1kgumrczj,مْفْتَاح رْبَط,mfta7 rbat,clé à molette,Omdurman -Vocabulaire — Outils,,,
cmo8hyi6b00at4ey1ckw318y6,مْفْتَاح صْوَامِيل,mfta7 SwaMil,clé pour écrous,Omdurman -Vocabulaire — Outils,,,
cmo8hyi6a00ab4ey19gc82afn,مْفَكّ,mfakk,tournevis,Omdurman -Vocabulaire — Outils,,,
cmo8hyi6b00al4ey1nip3bpbd,مْفَكّ بْرَاغِي,mfakk braghi,tournevis cruciforme,Omdurman -Vocabulaire — Outils,,,
cmo8hyi6a00af4ey1sk193xb6,مِنْشَار,menshar,scie,Omdurman -Vocabulaire — Outils,,,
cmo8hyi8y00x64ey1jpimglo8,البدوي,l-bedwi,le bédouin,Palmyre — Le désert & le Sahara,,,
cmo8hyi8y00x74ey13ql7ttyj,البير,l-bir,le puits,Palmyre — Le désert & le Sahara,,,
cmo8hyi8y00x24ey13x7trye8,الجمل,j-jmel,le chameau,Palmyre — Le désert & le Sahara,,,
cmo8hyi8y00x44ey1ml30cssd,الخيمة,l-khayma,la tente,Palmyre — Le désert & le Sahara,,,
cmo8hyi8y00x14ey1z0yvqonl,الرمل,r-rmel,le sable,Palmyre — Le désert & le Sahara,,,
cmo8hyi8y00x04ey11bjh6x4n,الصحرا,s-sahra,le désert,Palmyre — Le désert & le Sahara,,,
cmo8hyi8y00x54ey1cfgctppq,الكثبان,l-kathban,les dunes,Palmyre — Le désert & le Sahara,,,
cmo8hyi8y00x34ey1cqlu41dp,الواحة,l-waha,l'oasis,Palmyre — Le désert & le Sahara,,,
cmo8hyi55000f4ey1einf0507,دَّارْ دَارَك,Ddar-darak,C'est chez vous,Rabat — Salutations,,,
cmo8hyi55000a4ey13jxj82to,لَابَاس,Labas,Ça va ?,Rabat — Salutations,,,
cmo8hyi55000g4ey176bxn933,نْهَارَكْ كْبِيرْ هَادَا,nharek kbir hada,C'est un grand jour !,Rabat — Salutations,,,
cmo8hyi9b00yg4ey1ct4wlcfe,البارح,l-bareh,hier,Ramallah — Raconter un souvenir,,,
cmo8hyi9b00yh4ey1g0zog3l4,اليوم,l-youm,aujourd'hui,Ramallah — Raconter un souvenir,,,
cmo8hyi9b00yk4ey19psjq0z7,ذكرى,dikra,souvenir,Ramallah — Raconter un souvenir,,,
cmo8hyi9b00ym4ey1yr02hrep,صغير,sghir,petit,Ramallah — Raconter un souvenir,,,
cmo8hyi9b00yi4ey16n9lxsr8,غدا,ghedda,demain,Ramallah — Raconter un souvenir,,,
cmo8hyi9b00yn4ey1m4gtnps1,كبير,kbir,grand,Ramallah — Raconter un souvenir,,,
cmo8hyi9b00yj4ey1lx3e3igl,كنفتاكر,kanftakar,je me souviens,Ramallah — Raconter un souvenir,,,
cmo8hyi9b00yl4ey1glsevmye,ملي,mlli,quand,Ramallah — Raconter un souvenir,,,
cmo8hyi8y00vt4ey1fjqxmy9j,خَطّ,khaTT,ligne,Riyad - Vocabulaire — Formes,,,
cmo8hyi8y00vp4ey120gbreq8,دَائِرَة,da2ira,cercle,Riyad - Vocabulaire — Formes,,,
cmo8hyi8y00vw4ey1szebywa9,شْكَل حُرّ,chkel 7or,forme libre,Riyad - Vocabulaire — Formes,,,
cmo8hyi8y00vr4ey1qgovv3dc,مُثَلَّث,mtallat,triangle,Riyad - Vocabulaire — Formes,,,
cmo8hyi8y00vq4ey1sy1hbhzk,مُرَبَّع,mrbba3,carré,Riyad - Vocabulaire — Formes,,,
cmo8hyi8y00vs4ey1yitm8a2q,مُسْتَطِيل,mostaTil,rectangle,Riyad - Vocabulaire — Formes,,,
cmo8hyi8y00vu4ey17objiq12,نَجْمَة,nejma,étoile,Riyad - Vocabulaire — Formes,,,
cmo8hyi8y00vv4ey1veefwape,هْلَال,hilal,croissant,Riyad - Vocabulaire — Formes,,,
cmo8hyi8y00we4ey1g8wwbbsn,المحطة,l-mhatta,la gare,Samarra — Taxi & transport,,,
cmo8hyi8y00wk4ey1y62bkolg,بعيد,b3id,loin,Samarra — Taxi & transport,,,
cmo8hyi8y00wd4ey1fkl9g9wx,طاكسي,taksi,taxi,Samarra — Taxi & transport,,,
cmo8hyi8y00wf4ey1uxhp9pqb,فين,fin,où,Samarra — Taxi & transport,,,
cmo8hyi8y00wi4ey15u2g6f0y,ليسر,l-lisar,à gauche,Samarra — Taxi & transport,,,
cmo8hyi8y00wh4ey1r9wmns91,ليمين,l-limn,à droite,Samarra — Taxi & transport,,,
cmo8hyi8y00wg4ey1qlwk5ewm,نيشان,nichan,tout droit,Samarra — Taxi & transport,,,
cmo8hyi8y00wj4ey1gxxqkdcs,وقف,wqef,arrête,Samarra — Taxi & transport,,,
cmo8hyi6k00dn4ey1igbvp9f9,أَرْض,arD,sol,Sanaa - Vocabulaire — Maison,,,
cmo8hyi6k00dj4ey1lye4tqa7,بَاب,bab,porte,Sanaa - Vocabulaire — Maison,,,
cmo8hyi6t00e24ey1rnsw1j05,بَرْدَعَة,brda3a,coussin,Sanaa - Vocabulaire — Maison,,,
cmo8hyi6t00e74ey1tdiurhrg,بْلَاكَار,placard,placard,Sanaa - Vocabulaire — Maison,,,
cmo8hyi6k00ds4ey1ucmyvdpm,بِيَّة,biyya,chambre,Sanaa - Vocabulaire — Maison,,,
cmo8hyi6k00du4ey152kes6qy,بِيت النُّعَاس,bit nna3as,chambre (variante),Sanaa - Vocabulaire — Maison,,,
cmo8hyi6t00eb4ey1pj64xbfy,تِلْفَاز,tilfaz,télévision,Sanaa - Vocabulaire — Maison,,,
cmo8hyi6t00e84ey10zzj8e2i,ثْلَاجَة,tlaja,frigo,Sanaa - Vocabulaire — Maison,,,
cmo8hyi6k00dm4ey1271f6e84,حَايْط,7ayT,mur,Sanaa - Vocabulaire — Maison,,,
cmo8hyi6t00dx4ey11k2lh9bp,حَمَّام,7mmam,salle de bain,Sanaa - Vocabulaire — Maison,,,
cmo8hyi6k00do4ey1y079tp1f,حُوش,7ouch,cour,Sanaa - Vocabulaire — Maison,,,
cmo8hyi6t00e64ey1c7c9gl4n,خْزَانَة,khzana,armoire,Sanaa - Vocabulaire — Maison,,,
cmo8hyi6k00di4ey14j37ykz9,دَار,dar,maison,Sanaa - Vocabulaire — Maison,,,
cmo8hyi6t00e34ey1z3cbx9kr,زْرَابِي,zrabyi,tapis,Sanaa - Vocabulaire — Maison,,,
cmo8hyi6k00dp4ey1i9zj4yw9,سْطَح,sTa7,toit / terrasse,Sanaa - Vocabulaire — Maison,,,
cmo8hyi6k00dk4ey1vk2ee2u9,سْقْف,sqf,plafond,Sanaa - Vocabulaire — Maison,,,
cmo8hyi6k00dl4ey12ugzod8x,شَرْجَم,cherjm,fenêtre,Sanaa - Vocabulaire — Maison,,,
cmo8hyi6k00dh4ey1ucvwopjl,شُقَّة,choqqa,appartement,Sanaa - Vocabulaire — Maison,,,
cmo8hyi6k00dq4ey1lv5yql14,صَالَة,sala,salon,Sanaa - Vocabulaire — Maison,,,
cmo8hyi6k00dr4ey1m65gxhkm,صَالُون,salon,salon (variante),Sanaa - Vocabulaire — Maison,,,
cmo8hyi6t00ed4ey1ti6m5ss9,ضَوْ,daw,lumière,Sanaa - Vocabulaire — Maison,,,
cmo8hyi6t00e54ey14pchyyvu,طَابْلَة,tabla,table,Sanaa - Vocabulaire — Maison,,,
cmo8hyi6t00dy4ey1y1lkmbwn,طْوَالِيط,twalit,toilettes,Sanaa - Vocabulaire — Maison,,,
cmo8hyi6k00dt4ey1iku315qs,غُرْفَة النُّوم,ghorfa nnoum,chambre (variante),Sanaa - Vocabulaire — Maison,,,
cmo8hyi6t00e04ey1d7302ddo,فْرَاش,frach,lit / matelas,Sanaa - Vocabulaire — Maison,,,
cmo8hyi6t00e94ey13v2xpzut,فُور,for,four,Sanaa - Vocabulaire — Maison,,,
cmo8hyi6t00ef4ey1zzvma208,قْفْل,qfl,cadenas,Sanaa - Vocabulaire — Maison,,,
cmo8hyi6t00e44ey1wf71idfw,كُرَّاسَة,korrassa,chaise,Sanaa - Vocabulaire — Maison,,,
cmo8hyi6k00dv4ey107bbo5pe,كُوزِينَة,kouzina,cuisine,Sanaa - Vocabulaire — Maison,,,
cmo8hyi6t00ea4ey1urhfbjpf,مَاكِينَة دْيَال الصَّابُون,makina dyal Ssaboun,machine à laver,Sanaa - Vocabulaire — Maison,,,
cmo8hyi6t00e14ey103i5bb6j,مْخَدَّة,mkheda,oreiller,Sanaa - Vocabulaire — Maison,,,
cmo8hyi6t00ec4ey14nkx8jpq,مْرَايَة,mraya,miroir,Sanaa - Vocabulaire — Maison,,,
cmo8hyi6t00dz4ey1vnko0nyo,مِرْحَاض,mr7aD,toilettes (variante),Sanaa - Vocabulaire — Maison,,,
cmo8hyi6t00dw4ey1qts0dbn8,مَطْبَخ,maTbakh,cuisine (variante),Sanaa - Vocabulaire — Maison,,,
cmo8hyi6t00ee4ey1lrhc9htm,مْفْتَاح,mfta7,clé,Sanaa - Vocabulaire — Maison,,,
cmo8hyi5s00344ey1e8js9x58,أَرْنَب,arnab,lapin,Tlemcen — Ouazzane  - Vocabulaire — Animaux,,,
cmo8hyi5s002v4ey1xuilcqs3,أَسَد,asad,lion,Tlemcen — Ouazzane  - Vocabulaire — Animaux,,,
cmo8hyi5s00334ey1ygq6sk2a,بَطَّة,baTTa,canard,Tlemcen — Ouazzane  - Vocabulaire — Animaux,,,
cmo8hyi56002m4ey181cwep62,بْقْرَة,bqra,vache,Tlemcen — Ouazzane  - Vocabulaire — Animaux,,,
cmo8hyi5s002z4ey135iwyqo8,ثَعْلَب,tha3lab,renard,Tlemcen — Ouazzane  - Vocabulaire — Animaux,,,
cmo8hyi56002p4ey1gfaiew0z,جْمَل,jmel,chameau,Tlemcen — Ouazzane  - Vocabulaire — Animaux,,,
cmo8hyi56002l4ey1sz9nil5l,حْصَان,7san,cheval,Tlemcen — Ouazzane  - Vocabulaire — Animaux,,,
cmo8hyi5s00324ey1pqd1jn9z,حْيَة,7ya,serpent,Tlemcen — Ouazzane  - Vocabulaire — Animaux,,,
cmo8hyi56002i4ey1heknauq7,حَيَوَان,7ayawan,animal,Tlemcen — Ouazzane  - Vocabulaire — Animaux,,,
cmo8hyi56002n4ey1kupjmrly,خْرُوف,khrouf,mouton,Tlemcen — Ouazzane  - Vocabulaire — Animaux,,,
cmo8hyi56002r4ey16tvvlcli,دْجَاجَة,djaja,poule,Tlemcen — Ouazzane  - Vocabulaire — Animaux,,,
cmo8hyi56002q4ey1hafetia1,دِيك,dik,coq,Tlemcen — Ouazzane  - Vocabulaire — Animaux,,,
cmo8hyi5s00304ey1ginqlddz,ذِئْب,di2b,loup,Tlemcen — Ouazzane  - Vocabulaire — Animaux,,,
cmo8hyi5s002s4ey1f76q1t3i,سْمْكَة,smka,poisson,Tlemcen — Ouazzane  - Vocabulaire — Animaux,,,
cmo8hyi5s00314ey120ekv27j,ضْفْدَع,Dfda3,grenouille,Tlemcen — Ouazzane  - Vocabulaire — Animaux,,,
cmo8hyi5s002t4ey15s1jo5er,عْصْفُور,3sfor,oiseau,Tlemcen — Ouazzane  - Vocabulaire — Animaux,,,
cmo8hyi5s002w4ey1vpoikdn4,فِيل,fil,éléphant,Tlemcen — Ouazzane  - Vocabulaire — Animaux,,,
cmo8hyi5s002y4ey1d9a4e999,قْرْد,qerd,singe,Tlemcen — Ouazzane  - Vocabulaire — Animaux,,,
cmo8hyi56002k4ey1nwuteflg,قَطّ,qeTT,chat,Tlemcen — Ouazzane  - Vocabulaire — Animaux,,,
cmo8hyi56002j4ey1lzg7wof5,كَلْب,kelb,chien,Tlemcen — Ouazzane  - Vocabulaire — Animaux,,,
cmo8hyi56002o4ey1uijxtgc3,مَاعَز,ma3z,chèvre,Tlemcen — Ouazzane  - Vocabulaire — Animaux,,,
cmo8hyi5s002u4ey17zpine0g,نْحْلَة,n7la,abeille,Tlemcen — Ouazzane  - Vocabulaire — Animaux,,,
cmo8hyi5s002x4ey1w34bzrsf,نْمَر,nmr,tigre,Tlemcen — Ouazzane  - Vocabulaire — Animaux,,,
cmo8hyi62006y4ey1qwtwomqi,بُرْتْقَال,bortoqal,orange,Tripoli — Saidia  - Vocabulaire — Nourriture,,,
cmo8hyi62007b4ey12np1xfva,بَصْلَة,bSla,oignon,Tripoli — Saidia  - Vocabulaire — Nourriture,,,
cmo8hyi6200794ey1ld1ttmb4,بْطَاطَا,bTata,pomme de terre,Tripoli — Saidia  - Vocabulaire — Nourriture,,,
cmo8hyi62006x4ey1xdrforhf,تْفَّاح,tffah,pomme,Tripoli — Saidia  - Vocabulaire — Nourriture,,,
cmo8hyi62007c4ey1vck85gnc,ثُومَة,toma,ail,Tripoli — Saidia  - Vocabulaire — Nourriture,,,
cmo8hyi61006q4ey1xvnur3z8,جْبْن,jben,fromage,Tripoli — Saidia  - Vocabulaire — Nourriture,,,
cmo8hyi6200734ey1gf7nwe8f,حْرِيرَة,7rira,soupe marocaine,Tripoli — Saidia  - Vocabulaire — Nourriture,,,
cmo8hyi61006n4ey1gyib5zcq,حْلِيب,7lib,lait,Tripoli — Saidia  - Vocabulaire — Nourriture,,,
cmo8hyi62006u4ey1ifak0f7v,حُوت,7out,poisson (variante),Tripoli — Saidia  - Vocabulaire — Nourriture,,,
cmo8hyi61006k4ey1jgn1plnr,خْبْز,khobz,pain,Tripoli — Saidia  - Vocabulaire — Nourriture,,,
cmo8hyi62006v4ey1bgtstk8o,خْضْرَة,khodra,légumes,Tripoli — Saidia  - Vocabulaire — Nourriture,,,
cmo8hyi62007a4ey18cjfhysz,خِيزُو,khizo,carotte,Tripoli — Saidia  - Vocabulaire — Nourriture,,,
cmo8hyi61006t4ey196fdrrqp,دْجَاج,djaj,poulet,Tripoli — Saidia  - Vocabulaire — Nourriture,,,
cmo8hyi62007d4ey1wtp44s97,رُوز,roz,riz,Tripoli — Saidia  - Vocabulaire — Nourriture,,,
cmo8hyi61006p4ey1bn95x5f8,زْبْدَة,zebda,beurre,Tripoli — Saidia  - Vocabulaire — Nourriture,,,
cmo8hyi6200784ey1zn1umoa3,زِيت,zit,huile,Tripoli — Saidia  - Vocabulaire — Nourriture,,,
cmo8hyi6200774ey18h6tiyf3,سُكَّر,sokkar,diabète,Tripoli — Saidia  - Vocabulaire — Nourriture,,,
cmo8hyi61006s4ey10h10lyyb,سْمَك,smak,poisson,Tripoli — Saidia  - Vocabulaire — Nourriture,,,
cmo8hyi61006m4ey1s86jlmim,شَاي,chay,thé,Tripoli — Saidia  - Vocabulaire — Nourriture,,,
cmo8hyi6200754ey1axlcml1w,شُرْبَة,chorba,soupe,Tripoli — Saidia  - Vocabulaire — Nourriture,,,
cmo8hyi6200724ey1hurl0l8b,طَاجِين,tajin,tajine,Tripoli — Saidia  - Vocabulaire — Nourriture,,,
cmo8hyi62007e4ey11hpm8v3h,عْجَائِن,3jayn,pâtes,Tripoli — Saidia  - Vocabulaire — Nourriture,,,
cmo8hyi6200704ey1vk2imqzg,عْصِير,3sir,jus,Tripoli — Saidia  - Vocabulaire — Nourriture,,,
cmo8hyi62006w4ey1592vuiqm,فَاكْهَة,fakiha,fruits,Tripoli — Saidia  - Vocabulaire — Nourriture,,,
cmo8hyi61006o4ey1lezpd5sn,قَهْوَة,qahwa,café,Tripoli — Saidia  - Vocabulaire — Nourriture,,,
cmo8hyi6200714ey1cttxb98e,كْسْكْسُو,kseksou,couscous,Tripoli — Saidia  - Vocabulaire — Nourriture,,,
cmo8hyi61006r4ey1ncu9p6x1,لْحَم,l7em,viande,Tripoli — Saidia  - Vocabulaire — Nourriture,,,
cmo8hyi61006l4ey1z2a0nzbj,مَاء,ma,eau,Tripoli — Saidia  - Vocabulaire — Nourriture,,,
cmo8hyi6200744ey19dfn15vk,مَاكْلَة,makla,nourriture,Tripoli — Saidia  - Vocabulaire — Nourriture,,,
cmo8hyi6200764ey10grmt2t5,مْلْح,mel7,sel,Tripoli — Saidia  - Vocabulaire — Nourriture,,,
cmo8hyi62006z4ey1kcz9bmmw,مُوز,muz,banane,Tripoli — Saidia  - Vocabulaire — Nourriture,,,
cmo8hyi5t00514ey1ufmf3xx5,بْشْوِيَة,bchwiya,lentement,Tunis - Vocabulaire — Directions,,,
cmo8hyi5t004u4ey1h8m1ya3u,تْمَا,tma,là-bas,Tunis - Vocabulaire — Directions,,,
cmo8hyi5t00594ey1tvv5rqqr,خْرَج,khrej,sortir,Tunis - Vocabulaire — Directions,,,
cmo8hyi5t00574ey1vk3bidh5,دْخَل,dkhel,entrer,Tunis - Vocabulaire — Directions,,,
cmo8hyi5t00524ey1wnumc6gm,دْغِيَّة,dghiyya,vite / rapidement,Tunis - Vocabulaire — Directions,,,
cmo8hyi5t00564ey12z9zt0t1,دَوَّر,dwwr,tourner,Tunis - Vocabulaire — Directions,,,
cmo8hyi5t00554ey129twzamu,رْجَع,rja3,revenir / retourner,Tunis - Vocabulaire — Directions,,,
cmo8hyi5t00544ey1e7ec7i3k,زِيد,zid,avancer / continuer,Tunis - Vocabulaire — Directions,,,
cmo8hyi5t00584ey1r2jal2iu,شَدّ الطْرِيق,ched Triq,prendre la route,Tunis - Vocabulaire — Directions,,,
cmo8hyi5t004z4ey1zgn2dgrb,عْلَى اليْسَار,3la lisar,à gauche,Tunis - Vocabulaire — Directions,,,
cmo8hyi5t004x4ey1l0x8wrqa,عْلَى اليْمِين,3la limin,à droite,Tunis - Vocabulaire — Directions,,,
cmo8hyi5t004y4ey1brirs8l0,فُوق,foq,sur / au-dessus,Tunis - Vocabulaire — Directions,,,
cmo8hyi5t004s4ey1xlu4ixex,فِين,fin,où,Tunis - Vocabulaire — Directions,,,
cmo8hyi5t004v4ey1ryztvvaa,قْدَّام,qddam,devant,Tunis - Vocabulaire — Directions,,,
cmo8hyi5t00504ey104n6xweg,لْتْحَت,lt7t,en dessous,Tunis - Vocabulaire — Directions,,,
cmo8hyi5t004w4ey1si95qkr5,لُور,lour,derrière,Tunis - Vocabulaire — Directions,,,
cmo8hyi5t004t4ey1ovroqst3,هْنَا,hna,ici,Tunis - Vocabulaire — Directions,,,
cmo8hyi5t00534ey1g9sqcjba,وْقَف,wqef,se lever / se tenir debout / s'arrêter,Tunis - Vocabulaire — Directions,,,
cmo8hyi7400iy4ey14g6xwbbq,تْمَنْتَاش,tmntach,dix-huit,,,,
cmo8hyi7400iv4ey1g2j2kbm8,خَمْسَة,khmsa,cinq,,,,
cmo8hyi7400ix4ey1svohw4ba,خَمْسْتَاش,khmstach,quinze,,,,
cmo8hyi7400iw4ey11c61t2b3,سْتَّة,setta,six,,,,
