id,darija,translit_darija,fr,module,msa,translit_msa,notes
cmo8hyi8600qd4ey111cu09e6,بْغِيت غِير نْتْفَرَّج,bghit ghir ntfarraj,je fais juste du repérage,Manama - Vocabulaire — Phrases,أُرِيدُ فَقَطْ أَنْ أُلْقِيَ نَظْرَةً,urīdu faqaṭ an ulqiya naẓratan,
cmo8hyi8600p64ey1u4hfrg0s,بْغِيت نْبَدَّل الجَوّ,bghit nbdl ljaw,je veux changer d'air,Manama - Vocabulaire — Phrases,أُرِيدُ أَنْ أُغَيِّرَ الأَجْوَاءَ,urīdu an ughayyira al-ajwāʾa,
cmo8hyi7r00nr4ey1o4kbmf2f,بْغِيت نْتْعَلَّم الدَّارِجَة مْزْيَان,bghit nt3llm ddarija mzian,je veux bien apprendre la darija,Manama - Vocabulaire — Phrases,أُرِيدُ أَنْ أَتَعَلَّمَ الدَّارِجَةَ جَيِّدًا,urīdu an ataʿallama ad-dārijata jayyidan,
cmo8hyi7r00oo4ey10z5eu8sx,بْغِيت نْرْتَاح شْوِيَة,bghit nrta7 chwiya,je veux me reposer un peu,Manama - Vocabulaire — Phrases,أُرِيدُ أَنْ أَسْتَرِيحَ قَلِيلًا,urīdu an astarīḥa qalīlan,
cmo8hyi8600qn4ey1525y99g7,بْغِيت نْرْجَع لْلدَّار,bghit nrja3 ldar,je veux rentrer à la maison,Manama - Vocabulaire — Phrases,أُرِيدُ أَنْ أَعُودَ إِلَى البَيْتِ,urīdu an aʿūda ilā al-bayti,
cmo8hyi8600q54ey1t8hnnjdt,بْغِيت نْرْكَب فْ التْرَام,bghit nerkb f ttram,je veux prendre le tram,Manama - Vocabulaire — Phrases,أُرِيدُ أَنْ أَرْكَبَ التِّرَامَ,urīdu an arkaba at-tirāma,
cmo8hyi7r00oa4ey1r3u34xm5,بْغِيت نْسْمَع رَأْيَك بْصْرَاحَة,bghit nsma3 ra2yk bssra7a,j'aimerais entendre ton avis honnêtement,Manama - Vocabulaire — Phrases,أُرِيدُ أَنْ أَسْمَعَ رَأْيَكَ بِصَرَاحَةٍ,urīdu an asmaʿa raʾyaka bi-ṣarāḥatin,
cmo8hyi7r00oi4ey1boffefv2,بْغِيت نْشْرَب قَهْوَة,bghit nchrb qahwa,je veux boire un café,Manama - Vocabulaire — Phrases,أُرِيدُ أَنْ أَشْرَبَ قَهْوَةً,urīdu an ashraba qahwatan,
cmo8hyi8600ph4ey1zuw4d4zd,بْغِيت نْشْرَب مَا,bghit nchrb ma,je veux boire de l'eau,Manama - Vocabulaire — Phrases,أُرِيدُ أَنْ أَشْرَبَ مَاءً,urīdu an ashraba māʾan,
cmo8hyi8600q94ey1o2f7ikje,بْغِيت نْشْرِي شِي حَاجَة,bghit nchri chi 7aja,je veux acheter quelque chose,Manama - Vocabulaire — Phrases,أُرِيدُ أَنْ أَشْتَرِيَ شَيْئًا,urīdu an ashtariya shayʾan,
cmo8hyi8600qq4ey1h2btm9e4,بْغِيت نْشُوف دَاك البْلَاصَة,bghit nchouf dak lblasa,je veux voir cet endroit,Manama - Vocabulaire — Phrases,أُرِيدُ أَنْ أَرَى ذَلِكَ المَكَانَ,urīdu an arā dhālika al-makāna,
cmo8hyi8600qj4ey1rsybpswa,بْغِيت نْمْشِي لْلبْحَر,bghit nmchi lb7ar,je veux aller à la mer,Manama - Vocabulaire — Phrases,أُرِيدُ أَنْ أَذْهَبَ إِلَى البَحْرِ,urīdu an adhhaba ilā al-baḥri,
cmo8hyi8600q24ey1uysjj81p,بْغِيت نْمْشِي لْلسُّوق,bghit nmchi lsouq,je veux aller au marché,Manama - Vocabulaire — Phrases,أُرِيدُ أَنْ أَذْهَبَ إِلَى السُّوقِ,urīdu an adhhaba ilā as-sūqi,
cmo8hyi8600pw4ey106zi6xfu,بْغِيت نْنْعَس بَكْرِي,bghit n3ss bkri,je veux dormir tôt,Manama - Vocabulaire — Phrases,أُرِيدُ أَنْ أَنَامَ بَاكِرًا,urīdu an anāma bākiran,
cmo8hyi7r00ng4ey1acey8du8,بْغِيت هَادَا,bghit hada,je veux ça,Manama - Vocabulaire — Phrases,أُرِيدُ هَذَا,urīdu hādhā,
cmo8hyi8600p94ey1zkhskb3x,جْمَع الطَّابْلَة,jme3 Ttabla,range la table,Manama - Vocabulaire — Phrases,رَتِّبِ الطَّاوِلَةَ,rattibi aṭ-ṭāwilata,
cmo8hyi8600pm4ey11ts170dd,جْمَع دَاكْشِي لِّي فْ الصَّالُون,jme3 dakchi li f ssalon,range ce qu'il y a dans le salon,Manama - Vocabulaire — Phrases,رَتِّبْ مَا فِي الصَّالُونِ,rattib mā fī aṣ-ṣālūni,
cmo8hyi7r00oy4ey1sv1xyhzw,جْمَع دَاكْشِي مْزْيَان,jme3 dakchi mzian,range bien tout ça,Manama - Vocabulaire — Phrases,رَتِّبْ ذَلِكَ جَيِّدًا,rattib dhālika jayyidan,
cmo8hyi8600q74ey1ktlgdwt7,حْبَس هْنَا عْفَاك,7bes hna 3afak,arrête ici s'il te plaît,Manama - Vocabulaire — Phrases,تَوَقَّفْ هُنَا مِنْ فَضْلِكَ,tawaqqaf hunā min faḍlika,
cmo8hyi8600p84ey1nu9gpnhq,حَلّ الشَّرْجَم شْوِيَة,7ell cherrjm chwiya,ouvre un peu la fenêtre,Manama - Vocabulaire — Phrases,اِفْتَحِ النَّافِذَةَ قَلِيلًا,iftaḥi an-nāfidhata qalīlan,
cmo8hyi8600pr4ey14txce3vm,خَاصْنَا نْمْشِيُو لْلسُّوق,khasna nmchiu lsouq,on doit aller au marché,Manama - Vocabulaire — Phrases,يَجِبُ أَنْ نَذْهَبَ إِلَى السُّوقِ,yajibu an nadhhaba ilā as-sūqi,
cmo8hyi7r00o44ey19qi8bsxk,خَاصْنَا نْهَضْرُو عْلَى هَاد المَوْضُوع بْجْدِّيَة,khasna nhdro 3la had lmawDou3 bjjdiya,on doit parler de ce sujet sérieusement,Manama - Vocabulaire — Phrases,يَجِبُ أَنْ نَتَحَدَّثَ عَنْ هَذَا المَوْضُوعِ بِجِدِّيَّةٍ,yajibu an nataḥaddatha ʿan hādhā al-mawḍūʿi bi-jiddiyyatin,
cmo8hyi7r00nz4ey19cfx4x5t,خَاصْنِي نْمْشِي دَابَا,khasni nmchi daba,je dois partir maintenant,Manama - Vocabulaire — Phrases,يَجِبُ أَنْ أَذْهَبَ الآنَ,yajibu an adhhaba al-āna,
cmo8hyi7r00or4ey19sgocbyb,رْجَع عَنْدِي مْن بَعْد,rja3 3ndi mn b3d,reviens me voir plus tard,Manama - Vocabulaire — Phrases,اِرْجِعْ إِلَيَّ لَاحِقًا,irjiʿ ilayya lāḥiqan,
cmo8hyi7r00nt4ey1q3f15g2b,رْجَع لِيَّا مْن بَعْد,rje3 lia men b3d,reviens vers moi plus tard,Manama - Vocabulaire — Phrases,عُدْ إِلَيَّ لَاحِقًا,ʿud ilayya lāḥiqan,
cmo8hyi7r00ot4ey16i66cxab,سَالِيتِي الخِدْمَة؟,saliti lkhidma?,as-tu fini le travail ?,Manama - Vocabulaire — Phrases,هَلْ أَنْهَيْتَ العَمَلَ؟,hal anhayta al-ʿamala?,
cmo8hyi8600py4ey14qrbalot,سَالِيتِي شْغْلَك فْ الدَّار؟,saliti chghlk f ddar?,as-tu fini tes tâches à la maison ?,Manama - Vocabulaire — Phrases,هَلْ أَنْهَيْتَ أَشْغَالَكَ فِي البَيْتِ؟,hal anhayta ashghālaka fī al-bayti?,
cmo8hyi8600qg4ey140k7qtaw,سْخُون بْزَّاف,skhoun bzzaf,il fait très chaud,Manama - Vocabulaire — Phrases,الجَوُّ حَارٌّ جِدًّا,al-jawwu ḥārrun jiddan,
cmo8hyi8600pj4ey1lqr2yy7q,سْخُون بْزَّاف هْنَا,skhoun bzzaf hna,il fait très chaud ici,Manama - Vocabulaire — Phrases,الجَوُّ حَارٌّ جِدًّا هُنَا,al-jawwu ḥārrun jiddan hunā,
cmo8hyi8600p74ey1bc8e5ac3,سَدّ البَاب مْزْيَان,sedd lbab mzian,ferme bien la porte,Manama - Vocabulaire — Phrases,أَغْلِقِ البَابَ جَيِّدًا,aghliqi al-bāba jayyidan,
cmo8hyi7r00on4ey1hyoy2ktw,سْمَح لِيَّا تْأَخَّرْت,sme7 liya t2akhart,"désolé, je suis en retard",Manama - Vocabulaire — Phrases,آسِفٌ، تَأَخَّرْتُ,"āsifun, taʾakhkhartu",
cmo8hyi7r00ns4ey1copvd3cr,سْمَح لِيَّا مَا سْمَعْتَكْش,sme7 lia ma sma3tkch,"désolé, je ne t'ai pas entendu",Manama - Vocabulaire — Phrases,آسِفٌ، لَمْ أَسْمَعْكَ,"āsifun, lam asmaʿka",
cmo8hyi8600p54ey13wonlqfi,سِير اللهُ يْعَاوَن,sir allah y3awn,"vas-y, que Dieu t'aide",Manama - Vocabulaire — Phrases,اِذْهَبْ وَاللَّهُ يُعِينُكَ,idhhab wa-allāhu yuʿīnuka,
cmo8hyi8600pt4ey10mx5xyot,سِير جِيب المَاء,sir jib lma,va chercher de l'eau,Manama - Vocabulaire — Phrases,اِذْهَبْ وَأَحْضِرِ المَاءَ,idhhab wa-aḥḍiri al-māʾa,
cmo8hyi8600q84ey19467s607,سِير قْدَّام شْوِيَة,sir qddam chwiya,avance un peu,Manama - Vocabulaire — Phrases,تَقَدَّمْ قَلِيلًا,taqaddam qalīlan,
cmo8hyi7r00op4ey1iwu8m39r,سِير قْدَّامِي,sir qddami,passe devant moi,Manama - Vocabulaire — Phrases,تَقَدَّمْ أَمَامِي,taqaddam amāmī,
cmo8hyi8600qe4ey1fno6es6h,سِير نْتْمْشَى شْوِيَة,sir ntmcha chwiya,allons marcher un peu,Manama - Vocabulaire — Phrases,هَيَّا نَتَمَشَّى قَلِيلًا,hayyā natamashshā qalīlan,
cmo8hyi8600qs4ey1o3a9b35k,سِير نْرْجْعُو مْن هَاد الطْرِيق,sir nrj3u mn had ttriq,reprenons cette route,Manama - Vocabulaire — Phrases,هَيَّا نَعُودُ مِنْ هَذَا الطَّرِيقِ,hayyā naʿūdu min hādhā aṭ-ṭarīqi,
cmo8hyi8600q04ey14xxf19i4,سِير نْعَيَّط لْلطَّاكْسِي,sir n3ayyet lttaksi,va appeler un taxi,Manama - Vocabulaire — Phrases,اِذْهَبْ وَاتَّصِلْ بِسَيَّارَةِ الأُجْرَةِ,idhhab wa-ittaṣil bi-sayyārati al-ujrati,
cmo8hyi8600qm4ey1g1674481,سِير نْكَمَّلُو الطْرِيق,sir nkemmlou ttriq,continuons la route,Manama - Vocabulaire — Phrases,هَيَّا نُكْمِلُ الطَّرِيقَ,hayyā nukmilu aṭ-ṭarīqa,
cmo8hyi7r00ox4ey1xhda8s1t,سِير نُوض خْدَم,sir noud khdem,"allez, lève-toi et travaille",Manama - Vocabulaire — Phrases,هَيَّا قُمْ وَاعْمَلْ,hayyā qum wa-iʿmal,
cmo8hyi8600px4ey11yx7q1ms,سِير هَزّ الزْبَل,sir hzz zzbl,va sortir les poubelles,Manama - Vocabulaire — Phrases,اِذْهَبْ وَأَخْرِجِ القُمَامَةَ,idhhab wa-akhriji al-qumāmata,
cmo8hyi8600qb4ey1jhspatg0,شْحَال الثَّمَن؟,ch7al ttaman?,c'est combien ?,Manama - Vocabulaire — Phrases,كَمِ الثَّمَنُ؟,kami ath-thamanu?,
cmo8hyi8600q44ey16r73611c,شْحَال دَازَت الطُّوبِيس؟,ch7al dazet ttoubis?,depuis combien de temps le bus est passé ?,Manama - Vocabulaire — Phrases,مُنْذُ مَتَى مَرَّتِ الحَافِلَةُ؟,mundhu matā marrati al-ḥāfilatu?,
cmo8hyi7r00no4ey1qtfxteez,شْحَال فْ العُمْر دْيَالَك؟,ch7al f l3omr dyalk?,quel âge as-tu ?,Manama - Vocabulaire — Phrases,كَمْ عُمْرُكَ؟,kam ʿumruka?,
cmo8hyi8600pf4ey1r6zsbg8n,شْعَل الضَّو,ch3el DDo,allume la lumière,Manama - Vocabulaire — Phrases,أَشْعِلِ الضَّوْءَ,ashʿili aḍ-ḍawʾa,
cmo8hyi7r00nl4ey1z5u7q155,شْنُو كَتْدِير دَابَا؟,chnou katdir daba?,que fais-tu maintenant ?,Manama - Vocabulaire — Phrases,مَاذَا تَفْعَلُ الآنَ؟,mādhā tafʿalu al-āna?,
cmo8hyi7r00om4ey1j8ogkuef,شْنُو وَاقَع هْنَا؟,chnou waqe3 hna?,que se passe-t-il ici ?,Manama - Vocabulaire — Phrases,مَاذَا يَحْدُثُ هُنَا؟,mādhā yaḥduthu hunā?,
cmo8hyi7r00n94ey1m24c20ig,صْبَاح الخِير,sbah lkhir,bonjour (matin),Manama - Vocabulaire — Phrases,صَبَاحَ الخَيْرِ,ṣabāḥa al-khayri,
cmo8hyi8600pe4ey1nfhsh129,طْفِي التِّلْفَازَة,Tfi ttlfaza,éteins la télé,Manama - Vocabulaire — Phrases,أَطْفِئِ التِّلْفَازَ,aṭfiʾi at-tilfāza,
cmo8hyi7r00os4ey1bopr3yr1,عَاوَد لِيَّا اللهُ يْخَلِّيك,3awd liya allah ykhellik,répète s'il te plaît,Manama - Vocabulaire — Phrases,أَعِدْ لِي مِنْ فَضْلِكَ,aʿid lī min faḍlika,
cmo8hyi7r00ni4ey118kfyimw,عَاوَد مْن فَضْلَك,3awed men fDlek,répète s'il te plaît,Manama - Vocabulaire — Phrases,أَعِدْ مِنْ فَضْلِكَ,aʿid min faḍlika,
cmo8hyi7r00nw4ey1npi9mu8k,عْجْبَاتْنِي هَاد الفِكْرَة,3jbatni had lfekra,j'aime bien cette idée,Manama - Vocabulaire — Phrases,أَعْجَبَتْنِي هَذِهِ الفِكْرَةُ,aʿjabatnī hādhihi al-fikratu,
cmo8hyi8600pd4ey120i5kib6,عْطِينِي الكَاس لُوطَا,3tini lkas lowTa,donne-moi le verre en bas,Manama - Vocabulaire — Phrases,أَعْطِنِي الكَأْسَ الَّذِي فِي الأَسْفَلِ,aʿṭinī al-kaʾsa alladhī fī al-asfali,
cmo8hyi8600po4ey10zggiy10,عْطِينِي المْنْشْفَة,3tini lmnchfa,donne-moi la serviette,Manama - Vocabulaire — Phrases,أَعْطِنِي المِنْشَفَةَ,aʿṭinī al-minshafata,
cmo8hyi8600p44ey1keq6k5ca,عْطِينِي رَأْيَك,3tini ra2yak,donne-moi ton avis,Manama - Vocabulaire — Phrases,أَعْطِنِي رَأْيَكَ,aʿṭinī raʾyaka,
cmo8hyi7r00o14ey1wljj8mz5,عْطِينِي شْوِيَة دْيَال الوَقْت,3tini chwya dyal lwa9t,donne-moi un peu de temps,Manama - Vocabulaire — Phrases,أَعْطِنِي قَلِيلًا مِنَ الوَقْتِ,aʿṭinī qalīlan mina al-waqti,
cmo8hyi7r00ol4ey1wjdshazv,عْطِينِي وَاحَد دْقِيقَة,3tini wa7d d9i9a,donne-moi une minute,Manama - Vocabulaire — Phrases,أَعْطِنِي دَقِيقَةً وَاحِدَةً,aʿṭinī daqīqatan wāḥidatan,
cmo8hyi7r00nn4ey14klclhhw,عْفَاك تْعَاوْنِّي,3afak t3awenni,s'il te plaît aide-moi,Manama - Vocabulaire — Phrases,مِنْ فَضْلِكَ سَاعِدْنِي,min faḍlika sāʿidnī,
cmo8hyi8600ql4ey1b5stqrhe,عْفَاك صَوَّرْنِي هْنَا,3afak Swwrni hna,prends-moi en photo ici,Manama - Vocabulaire — Phrases,مِنْ فَضْلِكَ صَوِّرْنِي هُنَا,min faḍlika ṣawwirnī hunā,
cmo8hyi8600q34ey1esgj2ffy,عْفَاك وَرِّينِي الطْرِيق,3afak werrini ttriq,"s'il vous plaît, montrez-moi le chemin",Manama - Vocabulaire — Phrases,مِنْ فَضْلِكَ دُلَّنِي عَلَى الطَّرِيقِ,min faḍlika dullanī ʿalā aṭ-ṭarīqi,
cmo8hyi8600qp4ey13oexfzuy,عْفَاك وْقَف هْنَا,3afak wqef hna,arrête-toi ici,Manama - Vocabulaire — Phrases,مِنْ فَضْلِكَ تَوَقَّفْ هُنَا,min faḍlika tawaqqaf hunā,
cmo8hyi7r00nx4ey1dhrx52if,عْلَاش لَا؟,3lach la,pourquoi pas,Manama - Vocabulaire — Phrases,لِمَ لَا؟,li-ma lā?,
cmo8hyi7r00np4ey1jf7hlc7i,عَنْدِي وَاحَد السُّؤَال,3ndi wa7d ssou2al,j'ai une question,Manama - Vocabulaire — Phrases,لَدَيَّ سُؤَالٌ,ladayya suʾālun,
cmo8hyi8600pu4ey1waq8jvph,فِين البَرْدَعَة دْيَال الكُرْسِي؟,fin lberda3a dyal lkursi?,où est le coussin de la chaise ?,Manama - Vocabulaire — Phrases,أَيْنَ وِسَادَةُ الكُرْسِيِّ؟,ayna wisādatu al-kursiyyi?,
cmo8hyi8600pi4ey1shscg774,فِين البُوطَة؟,fin lbouTa?,où est la bonbonne de gaz ?,Manama - Vocabulaire — Phrases,أَيْنَ قَارُورَةُ الغَازِ؟,ayna qārūratu al-ghāzi?,
cmo8hyi8600q64ey1qklak54t,فِين المَحَطَّة؟,fin lma7aTTa?,où est la station ?,Manama - Vocabulaire — Phrases,أَيْنَ المَحَطَّةُ؟,ayna al-maḥaṭṭatu?,
cmo8hyi7r00ou4ey1a6482hj2,فِين بْغِيتِي نْجْلَس؟,fin bghiti njless?,où veux-tu qu'on s'assoie ?,Manama - Vocabulaire — Phrases,أَيْنَ تُرِيدُ أَنْ نَجْلِسَ؟,ayna turīdu an najlisa?,
cmo8hyi8600pl4ey1xdb797pe,فِين حَطِّيتِي الصَّابُون؟,fin 7titi ssaboun?,où as-tu mis le savon ?,Manama - Vocabulaire — Phrases,أَيْنَ وَضَعْتَ الصَّابُونَ؟,ayna waḍaʿta aṣ-ṣābūna?,
cmo8hyi8600pb4ey1rjd833du,فِين حَطِّيتِي المَفَاتِيح؟,fin 7titi lmafatih?,où as-tu mis les clés ?,Manama - Vocabulaire — Phrases,أَيْنَ وَضَعْتَ المَفَاتِيحَ؟,ayna waḍaʿta al-mafātīḥa?,
cmo8hyi8600pp4ey1byx6idq4,فِين دَرْتِي الرِّيمُوت؟,fin drti rremote?,où as-tu mis la télécommande ?,Manama - Vocabulaire — Phrases,أَيْنَ وَضَعْتَ جِهَازَ التَّحَكُّمِ؟,ayna waḍaʿta jihāza at-taḥakkumi?,
cmo8hyi7r00nm4ey1d9m9pals,فِين سَاكَن؟,fin saken?,où habites-tu ?,Manama - Vocabulaire — Phrases,أَيْنَ تَسْكُنُ؟,ayna taskunu?,
cmo8hyi7r00ok4ey1ejcblej3,فِين غَادِي دَابَا؟,fin ghadi daba?,où vas-tu maintenant,Manama - Vocabulaire — Phrases,إِلَى أَيْنَ تَذْهَبُ الآنَ؟,ilā ayna tadhhabu al-āna?,
cmo8hyi8600pz4ey13bzvfe9s,فِين غَادِيِّين دَابَا؟,fin ghadiyin daba,où allons-nous maintenant,Manama - Vocabulaire — Phrases,إِلَى أَيْنَ نَذْهَبُ الآنَ؟,ilā ayna nadhhabu al-āna?,
cmo8hyi8600qi4ey13qi09gxb,فِين غَادِيِّين نَاكْلُو؟,fin ghadiyin naklou?,où allons-nous manger ?,Manama - Vocabulaire — Phrases,أَيْنَ سَنَأْكُلُ؟,ayna sa-naʾkulu?,
cmo8hyi8600qk4ey10kddnglc,فِين كَايْن البَارْك؟,fin kayn lpark?,où est le parc ?,Manama - Vocabulaire — Phrases,أَيْنَ الحَدِيقَةُ؟,ayna al-ḥadīqatu?,
cmo8hyi8600qo4ey1l7ld1wtx,فِين كَايْن شِي طُوبِيس؟,fin kayn chi toubis?,où y a-t-il un bus ?,Manama - Vocabulaire — Phrases,أَيْنَ تُوجَدُ حَافِلَةٌ؟,ayna tūjadu ḥāfilatun?,
cmo8hyi8600qc4ey1wyebzayo,فِين كَايْن شِي قَهْوَة قْرِيبَة؟,fin kayn chi qahwa qriba?,où y a-t-il un café proche ?,Manama - Vocabulaire — Phrases,أَيْنَ يُوجَدُ مَقْهًى قَرِيبٌ؟,ayna yūjadu maqhan qarībun?,
cmo8hyi8600qr4ey1elklm6s6,فِين كَايْن شِي مُول الحَانُوت؟,fin kayn chi moul l7anout?,où y a-t-il une épicerie ?,Manama - Vocabulaire — Phrases,أَيْنَ يُوجَدُ صَاحِبُ بَقَّالَةٍ؟,ayna yūjadu ṣāḥibu baqqālatin?,
cmo8hyi8600q14ey1uic5k4ue,فِين كَايْن هَاد المَحَلّ؟,fin kayn had lma7al?,où se trouve ce magasin ?,Manama - Vocabulaire — Phrases,أَيْنَ يَقَعُ هَذَا المَحَلُّ؟,ayna yaqaʿu hādhā al-maḥallu?,
cmo8hyi7r00ne4ey1b8pfbu9i,فِين هُوَ ...؟,fin howa ...?,où est ... ?,Manama - Vocabulaire — Phrases,أَيْنَ هُوَ ...؟,ayna huwa ...?,
cmo8hyi8600p04ey12bkmq81v,فِين وْصَلْتِي؟,fin wsilti?,où en es-tu ?,Manama - Vocabulaire — Phrases,إِلَى أَيْنَ وَصَلْتَ؟,ilā ayna waṣalta?,
cmo8hyi8600p34ey1auoprnsy,كُلْشِي مْزْيَان,kolchi mzian,tout va bien,Manama - Vocabulaire — Phrases,كُلُّ شَيْءٍ بِخَيْرٍ,kullu shayʾin bi-khayrin,
cmo8hyi7r00of4ey1zfjoo55c,كَنْحَاوَل نْكُون وَاضَح قَدّ مَا نْقْدَر,kan7awel nkoun waDe7 qadd ma nqdr,j'essaie d'être clair autant que possible,Manama - Vocabulaire — Phrases,أُحَاوِلُ أَنْ أَكُونَ وَاضِحًا قَدْرَ المُسْتَطَاعِ,uḥāwilu an akūna wāḍiḥan qadra al-mustaṭāʿi,
cmo8hyi7r00o74ey11bjq14hf,كَنْظَنّ هَاد الحَلّ هُوَ الأَنْسَب,kanDnn had l7ell howa lansab,je pense que cette solution est la plus adaptée,Manama - Vocabulaire — Phrases,أَظُنُّ أَنَّ هَذَا الحَلَّ هُوَ الأَنْسَبُ,aẓunnu anna hādhā al-ḥalla huwa al-ansabu,
cmo8hyi7r00nc4ey1u57dz6z9,لَا بَاس الحَمْدُ لِلّٰه,labas l7amdollah,"ça va, grâce à Dieu",Manama - Vocabulaire — Phrases,بِخَيْرٍ، الحَمْدُ لِلَّهِ,"bi-khayrin, al-ḥamdu li-llāhi",
cmo8hyi7r00na4ey1hjruja3v,لَا بَاس؟,labas?,ça va ?,Manama - Vocabulaire — Phrases,هَلْ أَنْتَ بِخَيْرٍ؟,hal anta bi-khayrin?,
cmo8hyi7r00nh4ey1htzonzk2,مَا بْغِيتْش,ma bghitch,je ne veux pas,Manama - Vocabulaire — Phrases,لَا أُرِيدُ,lā urīdu,
cmo8hyi8600pq4ey1k7yah3rx,مَا بْقَى وَالُو فْ الخُبْز,ma bqa walo f lkhobz,il ne reste presque plus de pain,Manama - Vocabulaire — Phrases,لَمْ يَبْقَ شَيْءٌ مِنَ الخُبْزِ,lam yabqa shayʾun mina al-khubzi,
cmo8hyi8600pv4ey1o4vbl60p,مَا تْخَلِّيش الضَّو شَاعَل,ma tkhallish DDo cha3l,ne laisse pas la lumière allumée,Manama - Vocabulaire — Phrases,لَا تَتْرُكِ الضَّوْءَ مُشْتَعِلًا,lā tatruki aḍ-ḍawʾa mushtaʿilan,
cmo8hyi7r00nu4ey1m5jl49wa,مَا عَنْدِيش الوَقْت دَابَا,ma 3ndich lwa9t daba,je n'ai pas le temps maintenant,Manama - Vocabulaire — Phrases,لَيْسَ لَدَيَّ الوَقْتُ الآنَ,laysa ladayya al-waqtu al-āna,
cmo8hyi7r00oq4ey1dlef7wnl,مَا فْهَمْتْش مْزْيَان,ma fhemtch mzian,je n'ai pas bien compris,Manama - Vocabulaire — Phrases,لَمْ أَفْهَمْ جَيِّدًا,lam afham jayyidan,
cmo8hyi8600p24ey1opbhpi13,مَا كَايْن حْتَّى مُشْكِل,ma kayn 7tta mochkil,il n'y a aucun problème,Manama - Vocabulaire — Phrases,لَا تُوجَدُ أَيُّ مُشْكِلَةٍ,lā tūjadu ayyu mushkilatin,
cmo8hyi7r00o04ey1s8nhjj1i,مَازَال مْفَكَّرْتْش,mazal mfkkrtch,je n'ai pas encore réfléchi,Manama - Vocabulaire — Phrases,لَمْ أُفَكِّرْ بَعْدُ,lam ufakkir baʿdu,
cmo8hyi7r00o54ey1pmb5gdw2,مَاشِي ضَرُورِي دَابَا، نْقْدَر نْرْجْعُو لِيه مْن بَعْد,"machi Darouri daba, nqdr nrj3o lih men b3d","ce n'est pas urgent maintenant, on peut y revenir plus tard",Manama - Vocabulaire — Phrases,لَيْسَ ضَرُورِيًّا الآنَ، يُمْكِنُنَا العَوْدَةُ إِلَيْهِ لَاحِقًا,"laysa ḍarūriyyan al-āna, yumkinunā al-ʿawdatu ilayhi lāḥiqan",
cmo8hyi7r00oc4ey1s7owkfbp,مَاشِي كُلْشِي غَادِي يْفْهَم هَاد الفِكْرَة مْن اللَّوَل,machi kolchi ghadi yfham had lfekra mn lwel,tout le monde ne comprendra pas cette idée dès le début,Manama - Vocabulaire — Phrases,لَنْ يَفْهَمَ الجَمِيعُ هَذِهِ الفِكْرَةَ مِنَ البِدَايَةِ,lan yafhama al-jamīʿu hādhihi al-fikrata mina al-bidāyati,
cmo8hyi7r00ow4ey1t70a0gcf,مَاشِي مَعْقُول هَادْشِي,machi m3qul hadchi,ce n'est pas raisonnable,Manama - Vocabulaire — Phrases,هَذَا غَيْرُ مَعْقُولٍ,hādhā ghayru maʿqūlin,
cmo8hyi7r00nb4ey1432g7xx6,مْسَا الخِير,msa lkhir,bonsoir,Manama - Vocabulaire — Phrases,مَسَاءَ الخَيْرِ,masāʾa al-khayri,
cmo8hyi7r00nq4ey1qqyver4s,مُمْكِن تْوَضَّح لِيَّا؟,momkin twDDe7 lia?,peux-tu m'expliquer ?,Manama - Vocabulaire — Phrases,هَلْ يُمْكِنُكَ أَنْ تُوَضِّحَ لِي؟,hal yumkinuka an tuwaḍḍiḥa lī?,
cmo8hyi7r00ny4ey154pzxasy,نْتْفَاهْمُو عْلِيهَا,ntfahmo 3liha,on s'arrangera,Manama - Vocabulaire — Phrases,سَنَتَّفِقُ عَلَيْهَا,sa-nattafiqu ʿalayhā,
cmo8hyi7r00nv4ey1xy9kq5gu,نْتْلَاقَاو غْدَّا,ntlaqaw ghdda,on se voit demain,Manama - Vocabulaire — Phrases,نَلْتَقِي غَدًا,naltaqī ghadan,
cmo8hyi7r00nk4ey1wo8uaail,نْعَم / لَا,na3m / la,oui / non,Manama - Vocabulaire — Phrases,نَعَمْ / لَا,naʿam / lā,
cmo8hyi8600qa4ey10xpr63a6,نْقَصّ شْوِيَة فْ الثَّمَن,nqess chwiya f ttaman,baisse un peu le prix,Manama - Vocabulaire — Phrases,خَفِّضِ الثَّمَنَ قَلِيلًا,khaffiḍi ath-thamana qalīlan,
cmo8hyi8600pn4ey1rknnqpf3,نُوض نْبَدَّل لْحْوَايَج,noud nbdl l7wayj,je vais me changer,Manama - Vocabulaire — Phrases,سَأَقُومُ لِتَغْيِيرِ مَلَابِسِي,sa-aqūmu li-taghyīri malābisī,
cmo8hyi8600pg4ey1826bli10,نُوض نْرْتَاح شْوِيَة,noud nrta7 chwiya,je vais me reposer un peu,Manama - Vocabulaire — Phrases,سَأَقُومُ لِأَرْتَاحَ قَلِيلًا,sa-aqūmu li-artāḥa qalīlan,
cmo8hyi8600ps4ey1n9u3cvhl,نُوض نْرَتَّب البِيت,noud nrtb lbit,je vais ranger la chambre,Manama - Vocabulaire — Phrases,سَأَقُومُ لِأُرَتِّبَ الغُرْفَةَ,sa-aqūmu li-urattiba al-ghurfata,
